Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002851,Male,Yes,0,Graduate,Yes,5192,113,303.0,360,0.0,Rural,N
LP002852,Male,Yes,0,Graduate,Yes,6130,1225,64.0,360,0.0,Rural,N
LP002853,Female,No,1,Graduate,Yes,13421,5483,143.0,360,0.0,Rural,N
LP002854,Female,No,3+,Graduate,Yes,9705,1616,397.0,360,,Urban,Y
LP002855,Female,Yes,0,Graduate,Yes,6925,3317,266.0,360,0.0,Semiurban,N
LP002856,Female,Yes,0,Graduate,Yes,5400,7351,356.0,360,0.0,Rural,Y
LP002857,Male,Yes,3+,Not Graduate,Yes,13311,7580,178.0,360,,Urban,Y
LP002858,Male,Yes,0,Graduate,Yes,9962,6416,286.0,180,0.0,Urban,Y
LP002859,Male,Yes,3+,Not Graduate,Yes,7392,4640,311.0,360,0.0,Rural,N
LP002860,Female,Yes,1,Not Graduate,No,12816,5733,97.0,360,0.0,Semiurban,Y
LP002861,Male,Yes,1,Not Graduate,No,7113,5618,310.0,360,0.0,Semiurban,Y
LP002862,Male,Yes,0,Not Graduate,Yes,11275,4813,170.0,360,0.0,Rural,Y
LP002863,Male,Yes,0,Not Graduate,Yes,14250,2537,304.0,360,,Semiurban,Y
LP002864,Male,Yes,0,Graduate,No,2022,3174,,180,,Urban,Y
LP002865,Male,Yes,3+,Not Graduate,Yes,4317,7974,143.0,360,0.0,Semiurban,Y
LP002866,Female,Yes,2,Not Graduate,Yes,6450,2222,247.0,360,0.0,Urban,Y
LP002867,Female,No,2,Not Graduate,Yes,4339,8021,291.0,360,0.0,Urban,Y
LP002868,Male,Yes,2,Graduate,Yes,9389,51,378.0,360,0.0,Semiurban,Y
LP002869,Male,Yes,0,Graduate,Yes,8991,2344,359.0,360,0.0,Urban,Y
LP002870,Male,Yes,2,Graduate,Yes,9514,5064,236.0,360,0.0,Rural,N
LP002871,Male,Yes,1,Graduate,No,9191,6486,166.0,360,0.0,Urban,Y
LP002872,,No,2,Not Graduate,Yes,1942,5830,237.0,360,0.0,Semiurban,Y
LP002873,Male,Yes,0,Graduate,Yes,7894,4695,115.0,240,0.0,Semiurban,Y
LP002874,Male,No,2,Graduate,No,9502,4266,69.0,360,0.0,Semiurban,N
LP002875,Female,No,3+,Graduate,Yes,11775,1658,62.0,360,0.0,Semiurban,Y
LP002876,Male,Yes,1,Graduate,Yes,12619,7368,38.0,360,0.0,Semiurban,Y
LP002877,Male,Yes,0,Graduate,Yes,10913,5183,132.0,360,0.0,Rural,Y
LP002878,Male,No,1,Graduate,Yes,13141,9078,396.0,360,0.0,Urban,N
LP002879,Male,Yes,0,Graduate,Yes,12132,5621,232.0,360,1.0,Semiurban,N
LP002880,Male,Yes,2,Graduate,Yes,12054,4010,37.0,180,0.0,Rural,Y
LP002881,Male,Yes,3+,Graduate,Yes,14195,635,153.0,360,0.0,Urban,N
LP002882,Male,Yes,1,Not Graduate,Yes,2394,6421,310.0,360,0.0,Rural,Y
LP002883,Female,Yes,1,Not Graduate,Yes,13594,174,33.0,360,0.0,Semiurban,Y
LP002884,Male,Yes,2,Not Graduate,Yes,3753,9248,83.0,360,0.0,Semiurban,Y
LP002885,Male,No,0,Graduate,Yes,3510,9940,182.0,360,1.0,Urban,N
LP002886,Male,Yes,0,Graduate,Yes,8357,8759,277.0,360,0.0,Rural,N
LP002887,Male,No,3+,Graduate,Yes,6493,6156,25.0,360,0.0,Urban,Y
LP002888,Male,Yes,2,Not Graduate,Yes,13882,9975,,360,1.0,Semiurban,Y
LP002889,Male,Yes,0,Not Graduate,Yes,6135,7707,140.0,360,0.0,Semiurban,Y
LP002890,Male,Yes,0,Graduate,Yes,12907,7009,172.0,240,1.0,Rural,Y
LP002891,Female,Yes,2,Not Graduate,Yes,9308,2143,348.0,180,0.0,Urban,Y
LP002892,Male,Yes,2,Graduate,No,8497,6999,197.0,360,0.0,Urban,N
LP002893,Male,Yes,3+,Graduate,Yes,14296,1474,82.0,360,,Rural,Y
LP002894,Female,No,0,Graduate,Yes,12252,5244,277.0,360,0.0,Semiurban,N
LP002895,Male,Yes,3+,Graduate,Yes,12538,7248,84.0,360,0.0,Urban,Y
LP002896,Male,Yes,1,Graduate,Yes,10737,4102,376.0,360,0.0,Urban,Y
LP002897,Male,No,2,Not Graduate,No,6333,329,206.0,360,0.0,Semiurban,N
LP002898,Male,No,1,Graduate,Yes,4434,2673,246.0,360,0.0,Semiurban,N
LP002899,Male,Yes,0,Graduate,No,10162,4622,218.0,360,0.0,Rural,Y
LP002900,Male,Yes,3+,Not Graduate,Yes,14071,5232,313.0,240,0.0,Urban,Y
LP002901,Male,No,0,Graduate,Yes,1871,6583,270.0,360,0.0,Rural,Y
LP002902,Male,Yes,0,Graduate,Yes,13095,889,337.0,360,0.0,Rural,Y
LP002903,Male,Yes,3+,Graduate,Yes,8498,8021,212.0,360,0.0,Semiurban,N
LP002904,Male,Yes,2,Graduate,Yes,2903,8953,138.0,360,0.0,Urban,N
LP002905,Male,No,3+,Graduate,Yes,6102,9215,198.0,360,0.0,Rural,N
LP002906,Male,Yes,1,Graduate,Yes,5446,1680,71.0,180,0.0,Urban,Y
LP002907,Male,No,0,Graduate,Yes,13767,5951,129.0,360,1.0,Semiurban,N
LP002908,Female,Yes,3+,Graduate,Yes,14906,9253,243.0,180,0.0,Semiurban,Y
LP002909,Male,No,0,Not Graduate,Yes,6173,6866,349.0,360,,Rural,Y
LP002910,Male,Yes,3+,Not Graduate,Yes,14988,9095,117.0,360,0.0,Semiurban,Y
LP002911,Male,Yes,0,Not Graduate,Yes,12212,133,338.0,360,,Semiurban,Y
LP002912,Male,No,3+,Graduate,Yes,2507,6064,67.0,180,0.0,Rural,Y
LP002913,Female,Yes,0,Graduate,Yes,13038,1125,120.0,120,0.0,Rural,N
LP002914,Female,Yes,1,Not Graduate,Yes,2167,2039,259.0,360,1.0,Semiurban,Y
LP002915,Male,Yes,3+,Graduate,Yes,2946,4188,93.0,360,0.0,Semiurban,Y
LP002916,Male,Yes,1,Graduate,No,5466,2849,57.0,360,0.0,Rural,N
LP002917,Male,Yes,2,Not Graduate,No,11599,3366,235.0,360,0.0,Rural,Y
LP002918,Female,No,3+,Graduate,Yes,12059,2911,155.0,360,0.0,Urban,N
LP002919,Male,Yes,2,Graduate,Yes,11797,2591,25.0,360,0.0,Semiurban,Y
LP002920,,Yes,3+,Not Graduate,No,5868,4283,266.0,180,0.0,Urban,N
LP002921,Male,Yes,1,Not Graduate,Yes,6817,4261,343.0,360,0.0,Semiurban,N
LP002922,Male,Yes,0,Graduate,Yes,8746,7134,216.0,360,0.0,Rural,N
LP002923,Male,No,0,Graduate,No,4529,244,130.0,360,0.0,Urban,N
LP002924,Male,Yes,0,Graduate,Yes,9732,5128,307.0,360,1.0,Urban,N
LP002925,Male,Yes,0,Not Graduate,Yes,14525,9371,57.0,120,1.0,Semiurban,Y
LP002926,Male,No,1,Graduate,Yes,7392,4925,134.0,360,,Rural,Y
LP002927,Male,Yes,0,Graduate,Yes,8690,6831,204.0,240,1.0,Semiurban,Y
LP002928,Male,No,0,Not Graduate,Yes,6304,1778,231.0,240,1.0,Urban,N
LP002929,Male,No,0,Graduate,Yes,7879,6310,384.0,240,1.0,Urban,N
LP002930,Male,No,3+,Not Graduate,Yes,9817,8628,274.0,360,,Semiurban,N
LP002931,Male,Yes,1,Not Graduate,No,2277,6334,,360,1.0,Semiurban,Y
LP002932,Male,No,0,Graduate,Yes,10527,5906,329.0,360,0.0,Semiurban,Y
LP002933,Male,No,3+,Not Graduate,Yes,10570,8985,132.0,360,0.0,Semiurban,N
LP002934,Male,Yes,0,Graduate,Yes,5989,9472,289.0,360,0.0,Semiurban,Y
LP002935,Male,Yes,3+,Not Graduate,Yes,14615,9930,339.0,360,0.0,Semiurban,Y
LP002936,Male,Yes,2,Not Graduate,Yes,7770,8641,194.0,360,0.0,Rural,N
LP002937,,Yes,0,Graduate,Yes,8781,7668,329.0,360,0.0,Rural,Y
LP002938,Male,Yes,2,Not Graduate,Yes,10528,1954,38.0,360,0.0,Urban,Y
LP002939,Female,Yes,2,Not Graduate,Yes,10216,8806,222.0,360,0.0,Semiurban,N
LP002940,Male,Yes,1,Graduate,Yes,10943,7393,145.0,360,0.0,Semiurban,N
LP002941,Male,Yes,3+,Graduate,Yes,9188,8930,273.0,360,1.0,Urban,Y
LP002942,Male,Yes,0,Graduate,Yes,5741,1631,335.0,360,0.0,Semiurban,Y
LP002943,Male,Yes,0,Graduate,Yes,8830,5036,274.0,360,,Semiurban,N
LP002944,Male,No,0,Not Graduate,No,10426,3665,307.0,360,1.0,Semiurban,N
LP002945,Male,Yes,0,Not Graduate,Yes,8371,8260,311.0,360,0.0,Urban,Y
LP002946,Male,Yes,0,Graduate,Yes,1668,6874,171.0,360,0.0,Urban,N
LP002947,,Yes,3+,Graduate,No,10840,869,218.0,360,0.0,Urban,Y
LP002948,Male,Yes,0,Graduate,,9991,9585,218.0,120,1.0,Semiurban,Y
LP002949,Male,No,1,Graduate,No,13013,3191,321.0,360,0.0,Rural,N
LP002950,Male,No,1,Graduate,Yes,6533,3119,194.0,360,0.0,Semiurban,Y
LP002951,Male,Yes,3+,Graduate,Yes,2021,2115,289.0,180,1.0,Semiurban,Y
LP002952,Male,No,3+,Graduate,Yes,10309,7252,199.0,360,1.0,Urban,Y
LP002953,Male,Yes,2,Not Graduate,Yes,14756,376,237.0,360,0.0,Semiurban,Y
LP002954,Male,Yes,3+,Graduate,Yes,13276,1941,137.0,360,1.0,Semiurban,N
LP002955,Male,Yes,2,Graduate,Yes,11409,204,325.0,360,0.0,Urban,Y
LP002956,Female,No,3+,Graduate,Yes,14293,8936,340.0,360,0.0,Semiurban,Y
LP002957,Female,Yes,2,Not Graduate,Yes,9993,7054,352.0,360,0.0,Urban,N
LP002958,Male,No,0,Not Graduate,Yes,10344,5948,339.0,360,0.0,Semiurban,Y
LP002959,Male,No,1,Not Graduate,Yes,4801,7246,42.0,360,0.0,Semiurban,N
LP002960,Male,Yes,2,Graduate,No,5659,9741,144.0,360,1.0,Rural,Y
LP002961,Male,Yes,0,Graduate,Yes,12329,4420,103.0,360,0.0,Urban,Y
LP002962,Male,No,0,Graduate,Yes,3779,2425,218.0,360,0.0,Urban,N
LP002963,Male,Yes,1,Graduate,No,11314,3973,345.0,360,0.0,Rural,Y
LP002964,Female,Yes,3+,Graduate,Yes,14106,670,206.0,360,0.0,Urban,N
LP002965,Male,Yes,0,Not Graduate,Yes,3181,3417,348.0,360,0.0,Semiurban,N
LP002966,Male,Yes,2,Graduate,Yes,14616,3065,111.0,360,1.0,Urban,Y
LP002967,Male,Yes,2,Graduate,No,1591,1727,349.0,360,,Semiurban,Y
LP002968,Male,Yes,3+,Not Graduate,Yes,5206,5976,201.0,360,1.0,Semiurban,N
LP002969,Male,Yes,3+,Graduate,Yes,2460,4026,246.0,360,0.0,Semiurban,Y
LP002970,Male,Yes,2,Graduate,Yes,5659,7862,218.0,180,,Urban,Y
LP002971,Male,No,1,Graduate,No,2343,6064,254.0,360,0.0,Rural,N
LP002972,Male,No,0,Graduate,Yes,1718,3814,63.0,360,0.0,Semiurban,N
LP002973,Female,Yes,1,Not Graduate,Yes,10395,1703,95.0,360,0.0,Semiurban,Y
LP002974,Male,Yes,2,Graduate,Yes,14406,7621,160.0,360,1.0,Semiurban,Y
LP002975,Male,No,3+,Not Graduate,Yes,7528,7430,201.0,360,0.0,Rural,Y
LP002976,Male,Yes,2,Not Graduate,Yes,1746,4541,138.0,180,0.0,Rural,Y
LP002977,Female,Yes,0,Not Graduate,No,14751,53,59.0,360,0.0,Urban,N
LP002978,Male,No,1,Graduate,Yes,13729,691,279.0,240,0.0,Semiurban,N
LP002979,Male,No,0,Graduate,No,6609,6066,263.0,360,0.0,Semiurban,Y
LP002980,Female,No,0,Graduate,Yes,9748,8448,148.0,360,0.0,Rural,N
LP002981,Female,No,0,Graduate,Yes,14856,3432,25.0,180,0.0,Urban,N
LP002982,Male,Yes,0,Not Graduate,Yes,13651,833,330.0,360,0.0,Urban,N
LP002983,Female,Yes,3+,Graduate,Yes,14897,5794,85.0,360,0.0,Semiurban,Y
LP002984,Male,No,0,Not Graduate,Yes,7624,9353,393.0,360,1.0,Semiurban,N
LP002985,Male,Yes,0,Graduate,No,14849,3522,,120,,Urban,N
LP002986,Male,Yes,3+,Graduate,No,7825,8664,165.0,360,0.0,Urban,N
LP002987,Male,No,0,Not Graduate,Yes,7807,5860,253.0,360,0.0,Semiurban,Y
LP002988,Male,No,0,Graduate,Yes,14544,2026,,360,0.0,Urban,N
LP002989,Male,Yes,0,Not Graduate,Yes,11550,9829,328.0,360,0.0,Urban,N
LP002990,Male,No,0,Graduate,,3412,3548,180.0,360,1.0,Semiurban,Y
LP002991,Male,No,0,Not Graduate,Yes,5721,905,150.0,360,1.0,Rural,Y
LP002992,Male,No,0,Graduate,,8874,6364,167.0,360,1.0,Semiurban,N
LP002993,Male,Yes,1,Not Graduate,Yes,1766,1183,101.0,360,0.0,Semiurban,Y
LP002994,Male,Yes,0,Graduate,Yes,4982,1088,380.0,360,0.0,Urban,Y
LP002995,Male,Yes,0,Graduate,Yes,11372,1192,361.0,120,,Rural,Y
LP002996,Male,Yes,3+,Not Graduate,Yes,12885,2128,102.0,360,0.0,Urban,Y
LP002997,Male,Yes,1,Not Graduate,Yes,3031,5387,92.0,360,1.0,Urban,N
LP002998,Female,Yes,3+,Graduate,No,11698,3451,374.0,360,0.0,Urban,N
LP002999,Male,Yes,1,Graduate,Yes,14397,331,233.0,360,0.0,Semiurban,Y
LP003000,Male,No,0,Graduate,Yes,6064,9403,45.0,360,,Semiurban,Y
LP003001,Male,Yes,2,Graduate,Yes,14588,1048,309.0,360,0.0,Rural,Y
LP003002,Male,No,0,Not Graduate,Yes,5728,2275,90.0,360,0.0,Urban,Y
LP003003,Male,No,0,Graduate,Yes,13142,5237,369.0,120,1.0,Rural,Y
LP003004,Female,Yes,2,Graduate,Yes,8655,6385,196.0,360,0.0,Semiurban,N
LP003005,Male,No,1,Graduate,Yes,10711,1634,108.0,180,0.0,Urban,N
LP003006,Male,Yes,2,Graduate,Yes,1817,7648,196.0,180,0.0,Semiurban,N
LP003007,Male,Yes,3+,Not Graduate,Yes,11292,502,46.0,360,0.0,Semiurban,N
LP003008,Male,No,0,Not Graduate,Yes,2210,3569,308.0,360,0.0,Semiurban,N
LP003009,Male,Yes,1,Graduate,Yes,12888,9271,347.0,360,0.0,Urban,Y
LP003010,Male,No,1,Not Graduate,Yes,10142,7316,324.0,360,0.0,Rural,N
LP003011,Male,Yes,3+,Graduate,,11573,9526,82.0,180,0.0,Urban,N
LP003012,Male,No,3+,Graduate,Yes,3243,4647,38.0,360,1.0,Rural,Y
LP003013,Male,Yes,3+,Graduate,Yes,2823,4018,297.0,360,,Semiurban,N
LP003014,Female,Yes,0,Graduate,Yes,13252,4216,365.0,360,0.0,Semiurban,Y
LP003015,Male,Yes,2,Graduate,Yes,4180,5891,86.0,360,0.0,Urban,N
LP003016,Male,No,0,Graduate,Yes,5737,5231,257.0,360,0.0,Semiurban,Y
LP003017,Male,No,0,Not Graduate,Yes,4551,8214,156.0,360,0.0,Semiurban,Y
LP003018,Male,Yes,3+,Not Graduate,Yes,6164,7848,182.0,360,0.0,Urban,Y
LP003019,Female,Yes,0,Not Graduate,No,12043,7431,346.0,240,0.0,Urban,N
LP003020,Male,Yes,3+,Graduate,Yes,4204,479,354.0,360,0.0,Urban,N
LP003021,Male,No,0,Graduate,Yes,7175,2354,312.0,360,0.0,Urban,Y
LP003022,Female,Yes,3+,Graduate,Yes,8287,4864,47.0,360,0.0,Urban,N
LP003023,Male,No,0,Graduate,Yes,4140,1143,275.0,360,0.0,Urban,Y
LP003024,Female,No,0,Graduate,Yes,13817,2333,310.0,360,1.0,Semiurban,Y
LP003025,Male,Yes,0,Graduate,Yes,13140,5083,131.0,120,1.0,Semiurban,Y
LP003026,Male,Yes,1,Graduate,Yes,8876,7952,259.0,360,1.0,Rural,Y
LP003027,Male,Yes,0,Graduate,Yes,9638,7574,262.0,360,1.0,Urban,Y
LP003028,Male,No,2,Graduate,Yes,6862,5271,172.0,360,0.0,Semiurban,N
LP003029,Female,Yes,0,Graduate,Yes,2194,2645,284.0,360,0.0,Semiurban,Y
LP003030,Male,Yes,0,Graduate,Yes,5753,5444,71.0,360,0.0,Semiurban,Y
LP003031,Male,No,0,Graduate,No,11885,6067,284.0,360,0.0,Semiurban,Y
LP003032,Male,Yes,1,Not Graduate,,10031,838,73.0,360,0.0,Semiurban,Y
LP003033,Male,Yes,3+,Graduate,No,3268,7413,152.0,180,1.0,Urban,Y
LP003034,Male,Yes,3+,Not Graduate,Yes,9783,8191,210.0,360,0.0,Urban,Y
LP003035,Female,Yes,0,Graduate,Yes,14116,5035,143.0,360,0.0,Urban,Y
LP003036,Male,No,1,Graduate,Yes,1671,2209,237.0,360,0.0,Urban,N
LP003037,Male,Yes,2,Not Graduate,Yes,4249,9584,384.0,360,0.0,Semiurban,Y
LP003038,Male,Yes,0,Graduate,Yes,4602,5048,341.0,360,1.0,Semiurban,N
LP003039,Male,No,1,Graduate,Yes,2120,1959,320.0,360,0.0,Semiurban,Y
LP003040,Male,Yes,1,Not Graduate,Yes,6714,275,90.0,360,1.0,Urban,Y
LP003041,Male,No,0,Graduate,Yes,10680,4624,233.0,240,0.0,Semiurban,N
LP003042,Female,No,0,Graduate,Yes,1576,9651,381.0,360,1.0,Urban,Y
LP003043,Male,Yes,0,Not Graduate,Yes,3698,9150,52.0,360,0.0,Urban,N
LP003044,Male,Yes,2,Not Graduate,Yes,5737,1841,393.0,360,0.0,Semiurban,Y
LP003045,Male,No,0,Graduate,Yes,9922,4145,355.0,360,,Semiurban,Y
LP003046,Female,Yes,0,Graduate,Yes,7527,5675,190.0,360,0.0,Semiurban,Y
LP003047,Male,Yes,0,Not Graduate,Yes,14741,7057,363.0,360,0.0,Urban,Y
LP003048,Male,No,0,Graduate,Yes,11867,8181,369.0,360,0.0,Rural,Y
LP003049,Male,Yes,0,Graduate,Yes,12599,487,320.0,240,0.0,Rural,N
LP003050,Male,No,3+,Graduate,,7355,2127,,360,0.0,Semiurban,Y
LP003051,Male,Yes,0,Not Graduate,Yes,4044,5405,256.0,360,0.0,Rural,Y
LP003052,Male,Yes,2,Graduate,Yes,13304,6704,356.0,360,0.0,Urban,N
LP003053,Male,Yes,0,Not Graduate,Yes,4357,7265,121.0,360,1.0,Semiurban,Y
LP003054,Male,No,2,Graduate,Yes,3053,5597,29.0,360,1.0,Rural,Y
LP003055,Female,No,1,Graduate,Yes,7774,1940,60.0,120,0.0,Semiurban,N
LP003056,Female,No,0,Not Graduate,Yes,14056,7735,389.0,360,1.0,Semiurban,N
LP003057,Male,Yes,3+,Not Graduate,Yes,12357,4350,145.0,180,0.0,Urban,N
LP003058,Male,Yes,1,Graduate,Yes,5240,959,292.0,360,0.0,Urban,Y
LP003059,Male,Yes,3+,Graduate,Yes,10653,6630,346.0,360,0.0,Urban,Y
LP003060,Male,Yes,1,Not Graduate,No,3127,5792,30.0,360,0.0,Semiurban,Y
LP003061,Male,Yes,3+,Graduate,Yes,11659,2563,338.0,360,0.0,Urban,N
LP003062,Male,Yes,2,Graduate,Yes,13023,463,214.0,360,0.0,Urban,N
LP003063,Male,Yes,3+,Graduate,Yes,2574,7671,39.0,180,,Semiurban,Y
LP003064,Female,No,1,Not Graduate,Yes,4704,8207,292.0,120,0.0,Semiurban,Y
LP003065,Male,Yes,1,Not Graduate,No,2528,918,254.0,360,0.0,Semiurban,Y
LP003066,Male,No,2,Not Graduate,No,2147,6087,246.0,360,0.0,Rural,Y
LP003067,Male,Yes,3+,Graduate,Yes,14525,1613,246.0,360,0.0,Semiurban,Y
LP003068,Male,Yes,3+,Graduate,No,6803,9014,373.0,120,0.0,Urban,Y
LP003069,Male,Yes,0,Graduate,Yes,4662,2120,360.0,360,1.0,Semiurban,Y
LP003070,,Yes,2,Graduate,Yes,14607,3391,291.0,360,1.0,Urban,N
LP003071,Male,Yes,0,Graduate,No,2402,1881,298.0,360,1.0,Semiurban,Y
LP003072,Male,Yes,1,Graduate,Yes,5567,8931,143.0,360,0.0,Semiurban,Y
LP003073,Male,Yes,0,Graduate,No,11195,7362,214.0,360,0.0,Semiurban,Y
LP003074,Male,No,0,Graduate,Yes,6576,5001,90.0,360,0.0,Urban,Y
LP003075,Female,No,3+,Graduate,Yes,12554,7256,251.0,180,0.0,Urban,Y
LP003076,Female,No,0,Not Graduate,,14170,3843,192.0,360,0.0,Semiurban,N
LP003077,Female,Yes,2,Graduate,Yes,4397,8989,222.0,360,0.0,Urban,N
LP003078,Male,Yes,1,Graduate,Yes,11037,6129,52.0,360,0.0,Rural,Y
LP003079,Male,Yes,0,Graduate,Yes,7062,3210,230.0,360,1.0,Rural,N
LP003080,Female,Yes,0,Not Graduate,Yes,9673,9778,320.0,180,0.0,Semiurban,Y
LP003081,Male,Yes,1,Graduate,No,10181,9969,201.0,360,1.0,Rural,N
LP003082,Male,Yes,0,Graduate,Yes,6752,5516,260.0,360,0.0,Semiurban,Y
LP003083,Male,Yes,3+,Graduate,Yes,9351,2531,70.0,360,0.0,Urban,Y
LP003084,Male,Yes,3+,Graduate,Yes,10117,5487,390.0,360,0.0,Semiurban,Y
LP003085,Female,Yes,0,Not Graduate,No,8728,4553,399.0,360,0.0,Urban,N
LP003086,Male,No,0,Graduate,Yes,7181,2279,362.0,360,0.0,Semiurban,Y
LP003087,Male,No,1,Graduate,,7095,9559,48.0,360,0.0,Urban,Y
LP003088,Male,No,2,Graduate,Yes,8890,7305,25.0,360,0.0,Rural,N
LP003089,Male,No,0,Graduate,Yes,12423,9589,152.0,240,0.0,Semiurban,Y
LP003090,Female,Yes,0,Graduate,Yes,5491,5556,115.0,360,1.0,Urban,N
LP003091,Male,No,1,Graduate,Yes,11099,154,365.0,360,0.0,Rural,Y
LP003092,Male,No,3+,Not Graduate,Yes,7962,9307,101.0,360,0.0,Rural,N
LP003093,Female,Yes,0,Not Graduate,Yes,14807,3665,296.0,180,0.0,Rural,Y
LP003094,Male,Yes,1,Not Graduate,Yes,7868,6727,334.0,240,1.0,Semiurban,N
LP003095,Male,No,3+,Graduate,No,10114,1114,236.0,360,0.0,Semiurban,Y
LP003096,Male,Yes,2,Graduate,Yes,12647,699,299.0,360,0.0,Urban,N
LP003097,Male,No,2,Graduate,Yes,10906,7565,150.0,360,0.0,Urban,Y
LP003098,Male,Yes,1,Graduate,Yes,5442,6955,105.0,180,0.0,Urban,Y
LP003099,Male,Yes,3+,Graduate,No,3300,7109,347.0,360,0.0,Urban,Y
LP003100,Male,Yes,2,Not Graduate,Yes,14642,8787,385.0,180,0.0,Urban,Y
LP003101,Male,Yes,3+,Graduate,Yes,14152,1013,332.0,360,0.0,Semiurban,Y
LP003102,Female,No,2,Not Graduate,Yes,11761,8731,385.0,360,0.0,Urban,N
LP003103,Male,No,2,Graduate,No,14335,11,112.0,360,0.0,Urban,N
LP003104,Male,Yes,0,Graduate,Yes,3877,7474,90.0,180,1.0,Semiurban,Y
LP003105,Male,Yes,0,Graduate,Yes,8823,4459,345.0,360,0.0,Urban,Y
LP003106,Male,No,2,Graduate,Yes,3603,661,345.0,360,0.0,Urban,N
LP003107,Male,Yes,0,Graduate,Yes,2771,4633,351.0,240,0.0,Semiurban,N
LP003108,Female,Yes,1,Not Graduate,Yes,6520,7381,210.0,360,,Urban,Y
LP003109,Female,Yes,0,Not Graduate,Yes,14048,5574,233.0,360,1.0,Rural,Y
LP003110,Male,No,3+,Graduate,Yes,13535,9614,66.0,360,,Semiurban,Y
LP003111,Female,No,0,Graduate,Yes,1934,5871,237.0,360,,Semiurban,N
LP003112,Male,Yes,3+,Not Graduate,Yes,5098,9437,108.0,360,0.0,Urban,Y
LP003113,Male,Yes,2,Not Graduate,No,13241,579,294.0,360,0.0,Urban,N
LP003114,Male,No,0,Graduate,Yes,5271,8453,246.0,360,1.0,Semiurban,Y
LP003115,Female,No,1,Not Graduate,Yes,10226,495,236.0,360,0.0,Rural,Y
LP003116,Male,Yes,0,Graduate,Yes,10072,4225,259.0,360,0.0,Semiurban,N
LP003117,Male,Yes,0,Graduate,Yes,3650,5934,320.0,120,0.0,Semiurban,Y
LP003118,Male,No,0,Graduate,Yes,5624,2136,360.0,360,1.0,Urban,Y
LP003119,Male,Yes,0,Graduate,Yes,13617,5063,189.0,360,0.0,Semiurban,Y
LP003120,Male,Yes,3+,Graduate,Yes,7102,5451,384.0,240,0.0,Urban,Y
LP003121,Female,Yes,0,Graduate,Yes,12820,8821,251.0,360,0.0,Urban,N
LP003122,Female,Yes,2,Graduate,Yes,6667,8697,127.0,120,0.0,Semiurban,Y
LP003123,Male,Yes,0,Not Graduate,Yes,6986,7297,347.0,360,0.0,Urban,Y
LP003124,Female,Yes,2,Not Graduate,Yes,5549,206,252.0,360,0.0,Semiurban,Y
LP003125,Male,No,0,Graduate,Yes,2046,3130,189.0,360,0.0,Rural,Y
LP003126,Female,Yes,2,Graduate,Yes,13308,1854,154.0,240,0.0,Urban,Y
LP003127,Male,Yes,2,Graduate,Yes,5922,5578,150.0,360,0.0,Urban,Y
LP003128,Male,Yes,2,Graduate,Yes,11443,5264,56.0,360,0.0,Urban,Y
LP003129,Male,No,0,Graduate,Yes,6324,7477,278.0,360,1.0,Urban,Y
LP003130,Female,No,2,Graduate,Yes,4615,1660,,240,0.0,Semiurban,Y
LP003131,Male,Yes,0,Graduate,Yes,1718,8084,282.0,360,0.0,Urban,Y
LP003132,Male,No,0,Graduate,Yes,1625,7548,372.0,360,0.0,Semiurban,Y
LP003133,Male,Yes,1,Graduate,Yes,14669,4979,236.0,360,1.0,Semiurban,N
LP003134,Male,No,1,Not Graduate,Yes,14106,5046,189.0,360,0.0,Urban,N
LP003135,Male,Yes,1,Graduate,Yes,11020,8476,117.0,360,0.0,Semiurban,N
LP003136,Male,No,2,Graduate,Yes,10915,718,377.0,360,0.0,Rural,Y
LP003137,Female,Yes,0,Graduate,Yes,5680,8693,205.0,360,0.0,Urban,N
LP003138,Male,Yes,0,Graduate,Yes,6660,257,232.0,360,0.0,Semiurban,Y
LP003139,Male,No,0,Graduate,Yes,4270,4905,377.0,360,0.0,Semiurban,Y
LP003140,Male,Yes,2,Not Graduate,Yes,11266,2597,331.0,180,1.0,Semiurban,Y
LP003141,Female,Yes,1,Graduate,Yes,3442,8012,251.0,360,0.0,Urban,Y
LP003142,Female,Yes,0,Not Graduate,Yes,13032,9431,186.0,360,0.0,Rural,Y
LP003143,Male,No,2,Graduate,Yes,5957,6798,325.0,360,0.0,Semiurban,Y
LP003144,Male,Yes,1,Graduate,Yes,12106,3013,180.0,360,0.0,Semiurban,N
LP003145,Male,Yes,1,Graduate,No,14992,5224,303.0,360,0.0,Semiurban,Y
LP003146,Male,No,1,Graduate,Yes,2754,4617,203.0,360,1.0,Rural,Y
LP003147,Female,Yes,2,Graduate,Yes,2487,5064,44.0,360,,Rural,Y
LP003148,Male,Yes,2,Not Graduate,Yes,8737,887,161.0,360,1.0,Rural,Y
LP003149,Male,No,0,Graduate,Yes,11540,7281,202.0,120,0.0,Urban,Y
LP003150,Male,Yes,0,Graduate,Yes,9611,744,103.0,360,0.0,Urban,Y
LP003151,Female,Yes,0,Not Graduate,Yes,9455,7236,250.0,360,0.0,Semiurban,Y
LP003152,Male,Yes,2,Graduate,No,6853,3436,242.0,360,0.0,Urban,N
LP003153,Male,No,3+,Graduate,Yes,13593,5163,177.0,360,0.0,Semiurban,Y
